+1	1	1.0	-1	0.0
-1	1	0.4919786096256685	-1	0.5080213903743316
-1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.641860465116279	-1	0.3581395348837209
+1	1	1.0	-1	0.0
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.5868263473053892	-1	0.41317365269461076
-1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.641860465116279	-1	0.3581395348837209
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.92	-1	0.08
-1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.92	-1	0.08
-1	1	1.0	-1	0.0
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.26973684210526316	-1	0.7302631578947368
-1	1	0.641860465116279	-1	0.3581395348837209
-1	1	0.0	-1	1.0
+1	1	0.92	-1	0.08
-1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.5868263473053892	-1	0.41317365269461076
-1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.92	-1	0.08
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.5868263473053892	-1	0.41317365269461076
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.4919786096256685	-1	0.5080213903743316
-1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	1.0	-1	0.0
-1	1	0.92	-1	0.08
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.92	-1	0.08
+1	1	1.0	-1	0.0
-1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.5868263473053892	-1	0.41317365269461076
-1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	1.0	-1	0.0
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.4919786096256685	-1	0.5080213903743316
-1	1	0.4919786096256685	-1	0.5080213903743316
-1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.4919786096256685	-1	0.5080213903743316
+1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.4919786096256685	-1	0.5080213903743316
-1	1	0.26973684210526316	-1	0.7302631578947368
+1	1	0.641860465116279	-1	0.3581395348837209
-1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.641860465116279	-1	0.3581395348837209
-1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	1.0	-1	0.0
+1	1	0.7544483985765125	-1	0.24555160142348753
-1	1	0.641860465116279	-1	0.3581395348837209
+1	1	0.92	-1	0.08
+1	1	0.7544483985765125	-1	0.24555160142348753
+1	1	0.641860465116279	-1	0.3581395348837209
-1	1	0.5868263473053892	-1	0.41317365269461076
+1	1	0.92	-1	0.08
